frequency,raw,error,smoothed,error_smoothed,equalization,equalized_raw,equalized_smoothed,target
16354.45,-1.15,9.65,-7.31,0.99,-0.99,-2.13,-8.29,-10.80
16517.99,-0.88,10.17,-7.41,1.00,-1.00,-1.88,-8.41,-11.04
16683.17,-1.40,9.92,-7.52,1.01,-1.01,-2.41,-8.53,-11.32
16850.01,-2.19,9.39,-7.63,1.03,-1.03,-3.21,-8.65,-11.57
17018.51,-3.34,8.49,-7.73,1.04,-1.04,-4.38,-8.77,-11.82
17188.69,-4.75,7.28,-7.84,1.05,-1.05,-5.80,-8.90,-12.03
17360.58,-6.14,5.92,-7.95,1.07,-1.07,-7.20,-9.02,-12.05
17534.18,-7.26,4.71,-8.06,1.08,-1.08,-8.33,-9.13,-11.96
17709.53,-8.05,3.68,-8.16,1.09,-1.09,-9.14,-9.25,-11.73
17886.62,-8.19,3.15,-8.27,1.10,-1.10,-9.29,-9.37,-11.33
18065.49,-7.71,3.13,-8.38,1.11,-1.11,-8.82,-9.49,-10.84
18246.14,-7.13,3.19,-8.49,1.12,-1.12,-8.25,-9.61,-10.32
18428.60,-6.51,3.24,-8.60,1.13,-1.13,-7.64,-9.73,-9.74
18612.89,-6.03,3.04,-8.71,1.14,-1.14,-7.17,-9.85,-9.07
18799.02,-6.14,2.40,-8.82,1.15,-1.15,-7.29,-9.97,-8.54
18987.01,-7.04,0.98,-8.92,1.16,-1.16,-8.20,-10.09,-8.01
19176.88,-8.56,-1.14,-9.03,1.17,-1.17,-9.73,-10.21,-7.42
19368.65,-10.88,-4.25,-9.14,1.18,-1.18,-12.06,-10.33,-6.62
19562.33,-13.13,-7.46,-9.25,1.19,-1.19,-14.32,-10.44,-5.66
19757.96,-15.18,-10.56,-9.36,1.20,-1.20,-16.37,-10.56,-4.62
19955.54,-16.85,-13.23,-9.47,1.21,-1.21,-18.05,-10.68,-3.61
