frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
4441.56,9.86,2.52,10.06,2.75,-2.75,-2.96,-0.84,7.11,7.31,7.35
4485.98,10.20,2.55,10.07,2.55,-2.55,-2.80,-0.83,7.65,7.51,7.66
4530.84,10.54,2.59,10.08,2.37,-2.37,-2.60,-0.81,8.17,7.71,7.96
4576.15,10.77,2.51,10.08,2.21,-2.21,-2.38,-0.79,8.57,7.88,8.27
4621.91,10.65,2.27,10.06,2.04,-2.04,-2.14,-0.78,8.61,8.01,8.39
4668.13,10.34,1.90,9.98,1.87,-1.87,-1.90,-0.76,8.47,8.11,8.45
4714.81,9.94,1.51,9.86,1.69,-1.69,-1.65,-0.74,8.25,8.17,8.44
4761.96,9.55,1.21,9.68,1.49,-1.49,-1.41,-0.72,8.07,8.19,8.35
4809.58,9.22,1.03,9.45,1.30,-1.30,-1.17,-0.70,7.92,8.15,8.20
4857.67,8.99,1.04,9.16,1.11,-1.11,-0.94,-0.67,7.88,8.05,7.96
4906.25,8.75,1.07,8.81,0.87,-0.87,-0.70,-0.65,7.89,7.94,7.69
4955.31,8.39,0.86,8.40,0.60,-0.60,-0.46,-0.63,7.80,7.80,7.54
5004.87,7.91,0.52,7.96,0.31,-0.31,-0.22,-0.61,7.60,7.64,7.40
5054.91,7.32,0.04,7.48,0.02,-0.02,0.04,-0.59,7.31,7.46,7.29
5105.46,6.79,-0.40,6.99,-0.27,0.27,0.30,-0.57,7.07,7.26,7.20
5156.52,6.40,-0.70,6.48,-0.55,0.55,0.59,-0.55,6.95,7.03,7.11
5208.08,6.05,-0.88,5.94,-0.84,0.84,0.89,-0.52,6.89,6.78,6.94
5260.16,5.70,-1.04,5.35,-1.16,1.16,1.23,-0.50,6.87,6.51,6.75
5312.77,5.12,-1.03,4.70,-1.52,1.52,1.60,-0.48,6.65,6.23,6.16
5365.89,4.40,-1.76,4.02,-1.90,1.90,2.00,-0.46,6.31,5.92,6.17
5419.55,3.56,-2.61,3.32,-2.27,2.27,2.42,-0.44,5.84,5.59,6.18
5473.75,2.84,-2.57,2.63,-2.62,2.62,2.86,-0.42,5.46,5.25,5.42
5528.49,2.07,-2.88,1.99,-2.92,2.92,3.28,-0.40,5.00,4.92,4.96
5583.77,1.35,-3.12,1.41,-3.19,3.19,3.64,-0.38,4.54,4.59,4.48
5639.61,0.72,-3.31,0.88,-3.40,3.40,3.88,-0.36,4.13,4.29,4.04
5696.00,0.00,-3.62,0.43,-3.57,3.57,3.97,-0.34,3.58,4.00,3.63
5752.96,-0.57,-4.02,0.05,-3.69,3.69,3.90,-0.33,3.13,3.74,3.46
5810.49,-0.98,-4.24,-0.22,-3.75,3.75,3.67,-0.31,2.77,3.53,3.27
5868.60,-1.07,-4.12,-0.38,-3.72,3.72,3.35,-0.29,2.66,3.34,3.06
5927.28,-0.85,-3.80,-0.43,-3.62,3.62,2.98,-0.27,2.77,3.19,2.96
5986.56,-0.60,-3.55,-0.38,-3.43,3.43,2.61,-0.26,2.83,3.05,2.96
6046.42,-0.29,-3.47,-0.26,-3.20,3.20,2.26,-0.24,2.92,2.94,3.19
6106.89,0.04,-3.06,-0.07,-2.97,2.97,1.93,-0.22,3.01,2.89,3.11
6167.96,0.35,-2.67,0.16,-2.68,2.68,1.64,-0.21,3.03,2.84,3.03
6229.64,0.66,-2.25,0.44,-2.34,2.34,1.39,-0.19,3.01,2.78,2.92
6291.93,0.98,-1.81,0.75,-1.95,1.95,1.16,-0.18,2.94,2.71,2.80
6354.85,1.26,-1.42,1.08,-1.54,1.54,0.95,-0.16,2.80,2.62,2.69
6418.40,1.52,-1.02,1.38,-1.13,1.13,0.76,-0.15,2.66,2.52,2.55
6482.58,1.65,-0.74,1.64,-0.77,0.77,0.59,-0.13,2.42,2.41,2.40
6547.41,1.76,-0.46,1.86,-0.44,0.44,0.42,-0.12,2.20,2.29,2.23
6612.88,1.85,-0.24,2.03,-0.13,0.13,0.26,-0.10,1.99,2.16,2.10
6679.01,2.09,0.14,2.18,0.16,-0.16,0.10,-0.09,1.94,2.02,1.96
6745.80,2.33,0.52,2.31,0.42,-0.42,-0.06,-0.08,1.91,1.88,1.82
6813.26,2.58,0.98,2.42,0.66,-0.66,-0.22,-0.06,1.93,1.76,1.61
6881.39,2.79,1.40,2.52,0.87,-0.87,-0.38,-0.05,1.92,1.64,1.40
6950.21,2.87,1.58,2.59,1.06,-1.06,-0.55,-0.04,1.82,1.54,1.30
7019.71,2.81,1.38,2.65,1.22,-1.22,-0.72,-0.03,1.60,1.43,1.44
7089.91,2.78,1.45,2.69,1.35,-1.35,-0.90,-0.02,1.43,1.34,1.34
7160.81,2.79,1.58,2.71,1.46,-1.46,-1.08,-0.01,1.34,1.25,1.22
7232.41,2.90,1.80,2.71,1.53,-1.53,-1.25,0.00,1.37,1.17,1.11
7304.74,2.98,1.96,2.68,1.58,-1.58,-1.41,0.01,1.40,1.09,1.03
7377.79,3.07,2.12,2.63,1.61,-1.61,-1.56,0.02,1.47,1.02,0.96
7451.56,3.13,2.24,2.55,1.61,-1.61,-1.69,0.03,1.53,0.94,0.90
7526.08,3.06,2.21,2.45,1.58,-1.58,-1.78,0.04,1.48,0.87,0.86
7601.34,2.96,2.14,2.33,1.55,-1.55,-1.83,0.04,1.42,0.79,0.83
7677.35,2.85,2.07,2.20,1.51,-1.51,-1.84,0.05,1.35,0.70,0.79
7754.13,2.72,2.00,2.07,1.48,-1.48,-1.81,0.05,1.25,0.60,0.73
7831.67,2.62,1.93,1.94,1.46,-1.46,-1.74,0.06,1.17,0.49,0.70
7909.98,2.54,1.91,1.81,1.42,-1.42,-1.63,0.06,1.12,0.39,0.64
7989.08,2.48,1.92,1.68,1.39,-1.39,-1.49,0.06,1.09,0.29,0.57
8068.98,2.41,1.88,1.54,1.36,-1.36,-1.33,0.06,1.06,0.18,0.54
8149.67,2.25,1.82,1.39,1.31,-1.31,-1.17,0.06,0.95,0.08,0.44
8231.16,2.06,1.70,1.22,1.23,-1.23,-1.00,0.06,0.83,-0.02,0.37
8313.47,1.82,1.51,1.03,1.14,-1.14,-0.83,0.05,0.69,-0.11,0.32
8396.61,1.64,1.40,0.82,1.02,-1.02,-0.67,0.05,0.62,-0.20,0.25
8480.57,1.43,1.24,0.60,0.89,-0.89,-0.52,0.04,0.55,-0.28,0.20
8565.38,1.24,1.07,0.38,0.73,-0.73,-0.39,0.04,0.51,-0.35,0.18
8651.03,0.90,0.76,0.14,0.57,-0.57,-0.26,0.03,0.34,-0.42,0.15
8737.54,0.37,0.22,-0.10,0.39,-0.39,-0.15,0.02,-0.02,-0.49,0.16
8824.92,-0.33,-0.49,-0.35,0.21,-0.21,-0.06,0.02,-0.54,-0.56,0.17
8913.17,-1.20,-1.38,-0.59,0.04,-0.04,0.02,0.01,-1.24,-0.63,0.19
9002.30,-2.05,-2.23,-0.81,-0.10,0.10,0.09,-0.00,-1.94,-0.70,0.19
9092.32,-2.79,-2.98,-1.01,-0.21,0.21,0.15,-0.01,-2.57,-0.79,0.20
9183.25,-3.38,-3.53,-1.19,-0.29,0.29,0.19,-0.03,-3.09,-0.90,0.16
9275.08,-3.83,-3.92,-1.35,-0.33,0.33,0.23,-0.04,-3.50,-1.02,0.10
9367.83,-4.33,-4.31,-1.51,-0.35,0.35,0.25,-0.05,-3.98,-1.16,-0.01
9461.51,-4.78,-4.57,-1.66,-0.34,0.34,0.27,-0.06,-4.43,-1.32,-0.20
9556.12,-5.27,-4.79,-1.81,-0.32,0.32,0.28,-0.07,-4.95,-1.49,-0.47
9651.68,-5.63,-4.79,-1.95,-0.28,0.28,0.28,-0.09,-5.34,-1.67,-0.83
9748.20,-5.68,-4.42,-2.09,-0.23,0.23,0.28,-0.10,-5.44,-1.85,-1.25
9845.68,-5.51,-3.69,-2.23,-0.19,0.19,0.27,-0.12,-5.32,-2.04,-1.81
9944.14,-5.29,-2.78,-2.38,-0.16,0.16,0.25,-0.13,-5.12,-2.22,-2.50
10043.58,-4.95,-1.72,-2.55,-0.15,0.15,0.23,-0.15,-4.80,-2.40,-3.22
10144.02,-4.44,-0.49,-2.72,-0.16,0.16,0.21,-0.16,-4.28,-2.57,-3.94
10245.46,-3.72,0.95,-2.90,-0.18,0.18,0.18,-0.18,-3.54,-2.72,-4.66
10347.91,-2.83,2.58,-3.08,-0.20,0.20,0.15,-0.19,-2.62,-2.87,-5.40
10451.39,-1.90,4.26,-3.25,-0.24,0.24,0.12,-0.21,-1.66,-3.01,-6.15
10555.91,-1.12,5.53,-3.42,-0.28,0.28,0.08,-0.23,-0.84,-3.15,-6.64
10661.46,-0.54,6.55,-3.58,-0.30,0.30,0.05,-0.24,-0.23,-3.28,-7.08
10768.08,-0.56,6.86,-3.73,-0.33,0.33,0.01,-0.26,-0.23,-3.40,-7.41
10875.76,-1.19,6.41,-3.87,-0.34,0.34,-0.04,-0.28,-0.85,-3.53,-7.59
10984.52,-2.02,5.73,-4.01,-0.34,0.34,-0.08,-0.30,-1.68,-3.67,-7.74
11094.36,-3.03,4.49,-4.15,-0.33,0.33,-0.13,-0.32,-2.70,-3.82,-7.51
11205.31,-4.17,2.95,-4.28,-0.30,0.30,-0.17,-0.34,-3.86,-3.98,-7.11
11317.36,-5.12,1.63,-4.42,-0.27,0.27,-0.22,-0.36,-4.85,-4.15,-6.74
11430.53,-5.84,0.31,-4.55,-0.22,0.22,-0.27,-0.38,-5.62,-4.34,-6.14
11544.84,-6.35,-0.84,-4.68,-0.15,0.15,-0.32,-0.41,-6.20,-4.53,-5.50
11660.29,-5.94,-1.06,-4.79,-0.05,0.05,-0.36,-0.43,-5.88,-4.73,-4.87
11776.89,-5.03,-0.81,-4.87,0.08,-0.08,-0.41,-0.46,-5.11,-4.95,-4.21
11894.66,-3.82,-0.15,-4.91,0.26,-0.26,-0.46,-0.48,-4.08,-5.17,-3.66
12013.60,-2.41,0.64,-4.92,0.49,-0.49,-0.51,-0.51,-2.90,-5.41,-3.04
12133.74,-1.16,1.42,-4.91,0.76,-0.76,-0.56,-0.54,-1.91,-5.67,-2.57
12255.08,-0.24,1.93,-4.88,1.05,-1.05,-0.61,-0.57,-1.28,-5.93,-2.16
12377.63,0.31,2.10,-4.99,1.08,-1.08,-0.66,-0.61,-0.76,-6.07,-1.78
12501.41,0.12,1.80,-5.10,1.10,-1.10,-0.71,-0.64,-0.98,-6.20,-1.67
12626.42,-0.49,1.17,-5.21,1.13,-1.13,-0.77,-0.68,-1.62,-6.34,-1.65
12752.68,-1.54,0.30,-5.32,1.16,-1.16,-0.82,-0.73,-2.69,-6.48,-1.83
12880.21,-2.99,-0.74,-5.43,1.18,-1.18,-0.87,-0.77,-4.17,-6.62,-2.24
13009.01,-4.64,-1.93,-5.54,1.21,-1.21,-0.92,-0.82,-5.85,-6.75,-2.70
13139.10,-6.29,-2.93,-5.65,1.24,-1.24,-0.97,-0.87,-7.53,-6.89,-3.35
13270.49,-7.59,-3.52,-5.75,1.27,-1.27,-1.01,-0.93,-8.86,-7.02,-4.06
13403.20,-8.70,-4.01,-5.85,1.30,-1.30,-1.06,-0.99,-10.00,-7.15,-4.68
13537.23,-9.26,-3.84,-5.95,1.33,-1.33,-1.11,-1.05,-10.59,-7.28,-5.41
13672.60,-9.53,-3.49,-6.04,1.37,-1.37,-1.16,-1.12,-10.89,-7.41,-6.03
13809.33,-9.62,-2.89,-6.14,1.40,-1.40,-1.21,-1.20,-11.01,-7.53,-6.72
13947.42,-9.43,-1.93,-6.23,1.43,-1.43,-1.26,-1.28,-10.86,-7.66,-7.49
14086.90,-9.23,-1.20,-6.32,1.46,-1.46,-1.31,-1.37,-10.69,-7.78,-8.02
14227.77,-8.99,-0.42,-6.40,1.50,-1.50,-1.36,-1.46,-10.48,-7.90,-8.56
14370.04,-9.04,0.05,-6.49,1.53,-1.53,-1.41,-1.56,-10.57,-8.02,-9.08
14513.74,-9.53,-0.00,-6.57,1.56,-1.56,-1.46,-1.67,-11.09,-8.13,-9.52
14658.88,-10.08,-0.17,-6.65,1.60,-1.60,-1.50,-1.78,-11.67,-8.25,-9.90
14805.47,-10.69,-0.40,-6.73,1.63,-1.63,-1.55,-1.90,-12.32,-8.36,-10.28
14953.52,-11.16,-0.59,-6.81,1.67,-1.67,-1.60,-2.02,-12.82,-8.48,-10.56
15103.06,-11.08,-0.26,-6.89,1.70,-1.70,-1.65,-2.15,-12.78,-8.59,-10.81
15254.09,-10.33,0.61,-6.96,1.73,-1.73,-1.70,-2.26,-12.06,-8.70,-10.93
15406.63,-9.30,1.71,-7.03,1.77,-1.77,-1.75,-2.37,-11.06,-8.80,-11.00
15560.70,-7.81,3.32,-7.11,1.80,-1.80,-1.80,-2.47,-9.61,-8.91,-11.12
15716.30,-6.12,5.07,-7.18,1.84,-1.84,-1.85,-2.54,-7.95,-9.02,-11.18
15873.47,-4.52,6.77,-7.25,1.87,-1.87,-1.90,-2.59,-6.39,-9.12,-11.28
16032.20,-3.01,8.44,-7.31,1.91,-1.91,-1.95,-2.60,-4.91,-9.22,-11.44
16192.52,-1.87,9.73,-7.38,1.94,-1.94,-2.00,-2.57,-3.81,-9.32,-11.59
16354.45,-1.15,10.66,-7.45,1.98,-1.98,-2.05,-2.51,-3.12,-9.42,-11.80
16517.99,-0.88,11.18,-7.51,2.01,-2.01,-2.10,-2.41,-2.89,-9.52,-12.05
16683.17,-1.40,10.94,-7.57,2.05,-2.05,-2.15,-2.27,-3.44,-9.62,-12.33
16850.01,-2.19,10.41,-7.63,2.08,-2.08,-2.20,-2.11,-4.27,-9.72,-12.59
17018.51,-3.34,9.51,-7.69,2.12,-2.12,-2.25,-1.94,-5.45,-9.81,-12.84
17188.69,-4.75,8.31,-7.75,2.16,-2.16,-2.30,-1.76,-6.90,-9.91,-13.05
17360.58,-6.14,6.95,-7.81,2.19,-2.19,-2.34,-1.58,-8.33,-10.00,-13.08
17534.18,-7.26,5.74,-7.86,2.23,-2.23,-2.39,-1.40,-9.48,-10.09,-12.99
17709.53,-8.05,4.72,-7.91,2.27,-2.27,-2.44,-1.23,-10.31,-10.18,-12.76
17886.62,-8.19,4.19,-7.97,2.30,-2.30,-2.48,-1.08,-10.49,-10.27,-12.37
18065.49,-7.71,4.18,-8.02,2.34,-2.34,-2.53,-0.94,-10.05,-10.36,-11.88
18246.14,-7.13,4.24,-8.06,2.38,-2.38,-2.57,-0.81,-9.50,-10.44,-11.36
18428.60,-6.51,4.29,-8.11,2.42,-2.42,-2.61,-0.70,-8.92,-10.53,-10.79
18612.89,-6.03,4.10,-8.16,2.45,-2.45,-2.64,-0.60,-8.48,-10.61,-10.12
18799.02,-6.14,3.46,-8.20,2.49,-2.49,-2.67,-0.51,-8.63,-10.69,-9.59
18987.01,-7.04,2.04,-8.24,2.53,-2.53,-2.69,-0.43,-9.57,-10.77,-9.07
19176.88,-8.56,-0.07,-8.28,2.57,-2.57,-2.70,-0.36,-11.13,-10.85,-8.48
19368.65,-10.88,-3.18,-8.32,2.61,-2.61,-2.71,-0.30,-13.49,-10.93,-7.69
19562.33,-13.13,-6.39,-8.36,2.65,-2.65,-2.70,-0.25,-15.77,-11.01,-6.73
19757.96,-15.18,-9.48,-8.39,2.69,-2.69,-2.67,-0.20,-17.86,-11.08,-5.69
19955.54,-16.85,-12.15,-8.43,2.73,-2.73,-2.62,-0.17,-19.57,-11.16,-4.69
