frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
6482.58,1.95,0.92,1.92,0.89,-0.89,-0.51,-0.63,1.07,1.03,1.03
6547.41,2.07,1.04,2.13,1.10,-1.10,-0.58,-0.49,0.97,1.03,1.03
6612.88,2.18,1.15,2.31,1.28,-1.28,-0.65,-0.36,0.90,1.03,1.03
6679.01,2.40,1.37,2.47,1.44,-1.44,-0.72,-0.22,0.97,1.03,1.03
6745.80,2.65,1.62,2.61,1.57,-1.57,-0.80,-0.09,1.08,1.03,1.03
6813.26,2.90,1.87,2.73,1.70,-1.70,-0.88,0.04,1.20,1.03,1.03
6881.39,3.11,2.08,2.84,1.81,-1.81,-0.98,0.17,1.31,1.03,1.03
6950.21,3.20,2.17,2.93,1.90,-1.90,-1.09,0.30,1.30,1.03,1.03
7019.71,3.18,2.15,3.01,1.97,-1.97,-1.21,0.42,1.21,1.03,1.03
7089.91,3.16,2.13,3.06,2.03,-2.03,-1.35,0.54,1.13,1.03,1.03
7160.81,3.20,2.17,3.10,2.07,-2.07,-1.49,0.66,1.14,1.03,1.03
7232.41,3.33,2.30,3.11,2.08,-2.08,-1.65,0.78,1.25,1.03,1.03
7304.74,3.46,2.43,3.11,2.07,-2.07,-1.80,0.89,1.39,1.03,1.03
7377.79,3.55,2.52,3.07,2.04,-2.04,-1.94,0.99,1.51,1.03,1.03
7451.56,3.61,2.58,3.01,1.98,-1.98,-2.06,1.10,1.63,1.03,1.03
7526.08,3.59,2.56,2.93,1.90,-1.90,-2.14,1.19,1.70,1.03,1.03
7601.34,3.48,2.45,2.82,1.79,-1.79,-2.17,1.29,1.69,1.03,1.03
7677.35,3.37,2.34,2.70,1.66,-1.66,-2.14,1.37,1.71,1.03,1.03
7754.13,3.25,2.22,2.56,1.53,-1.53,-2.04,1.45,1.73,1.03,1.03
7831.67,3.13,2.10,2.41,1.38,-1.38,-1.87,1.53,1.75,1.03,1.03
7909.98,3.02,1.99,2.26,1.22,-1.22,-1.63,1.60,1.80,1.03,1.03
7989.08,2.91,1.88,2.09,1.05,-1.05,-1.34,1.66,1.86,1.03,1.03
8068.98,2.78,1.75,1.90,0.86,-0.86,-1.01,1.71,1.92,1.03,1.03
8149.67,2.56,1.53,1.68,0.65,-0.65,-0.66,1.76,1.91,1.03,1.03
8231.16,2.25,1.22,1.44,0.41,-0.41,-0.30,1.80,1.84,1.03,1.03
8313.47,1.93,0.90,1.18,0.14,-0.14,0.06,1.83,1.79,1.03,1.03
8396.61,1.62,0.59,0.89,-0.14,0.14,0.41,1.86,1.76,1.03,1.03
8480.57,1.28,0.25,0.59,-0.44,0.44,0.75,1.88,1.73,1.03,1.03
8565.38,0.94,-0.09,0.28,-0.75,0.75,1.07,1.90,1.70,1.03,1.03
8651.03,0.47,-0.56,-0.04,-1.07,1.07,1.37,1.91,1.54,1.03,1.03
8737.54,-0.21,-1.24,-0.35,-1.39,1.39,1.66,1.92,1.18,1.03,1.03
8824.92,-1.04,-2.07,-0.67,-1.70,1.70,1.92,1.93,0.66,1.03,1.03
8913.17,-2.00,-3.03,-0.96,-1.99,1.99,2.17,1.93,-0.01,1.03,1.03
9002.30,-2.91,-3.94,-1.23,-2.26,2.26,2.40,1.92,-0.65,1.03,1.03
9092.32,-3.68,-4.71,-1.47,-2.50,2.50,2.61,1.92,-1.18,1.03,1.03
9183.25,-4.27,-5.30,-1.68,-2.71,2.71,2.81,1.91,-1.55,1.03,1.03
9275.08,-4.73,-5.76,-1.87,-2.91,2.91,3.00,1.91,-1.82,1.03,1.03
9367.83,-5.15,-6.18,-2.05,-3.09,3.09,3.17,1.90,-2.06,1.03,1.03
9461.51,-5.55,-6.58,-2.22,-3.26,3.26,3.33,1.89,-2.29,1.03,1.03
9556.12,-5.92,-6.95,-2.39,-3.42,3.42,3.49,1.89,-2.50,1.03,1.03
9651.68,-6.18,-7.21,-2.55,-3.58,3.58,3.63,1.88,-2.60,1.03,1.03
9748.20,-6.13,-7.16,-2.71,-3.74,3.74,3.77,1.88,-2.39,1.03,1.03
9845.68,-5.89,-6.92,-2.87,-3.90,3.90,3.90,1.87,-1.99,1.03,1.03
9944.14,-5.56,-6.59,-3.04,-4.08,4.08,4.02,1.87,-1.48,1.03,1.03
10043.58,-5.11,-6.14,-3.23,-4.26,4.26,4.14,1.87,-0.84,1.03,1.03
10144.02,-4.53,-5.56,-3.43,-4.46,4.46,4.25,1.88,-0.07,1.03,1.03
10245.46,-3.77,-4.80,-3.63,-4.66,4.66,4.35,1.88,0.90,1.03,1.03
10347.91,-2.86,-3.89,-3.83,-4.87,4.87,4.45,1.89,2.01,1.03,1.03
10451.39,-1.93,-2.96,-4.03,-5.07,5.07,4.55,1.91,3.14,1.03,1.03
10555.91,-1.15,-2.18,-4.23,-5.26,5.26,4.64,1.92,4.11,1.03,1.03
10661.46,-0.55,-1.58,-4.41,-5.44,5.44,4.73,1.94,4.89,1.03,1.03
10768.08,-0.60,-1.63,-4.58,-5.62,5.60,4.81,1.97,5.00,1.01,1.03
10875.76,-1.17,-2.20,-4.75,-5.78,5.72,4.89,1.99,4.56,0.98,1.03
10984.52,-1.99,-3.02,-4.91,-5.94,5.82,4.97,2.03,3.83,0.91,1.03
11094.36,-3.03,-4.06,-5.06,-6.09,5.89,5.05,2.06,2.86,0.83,1.03
11205.31,-4.19,-5.22,-5.21,-6.24,5.93,5.12,2.10,1.75,0.73,1.03
11317.36,-5.25,-6.28,-5.35,-6.38,5.97,5.19,2.15,0.72,0.62,1.03
11430.53,-6.16,-7.19,-5.48,-6.51,5.99,5.26,2.20,-0.17,0.51,1.03
11544.84,-6.86,-7.89,-5.59,-6.63,6.00,5.32,2.26,-0.86,0.41,1.03
11660.29,-6.75,-7.78,-5.68,-6.71,6.00,5.38,2.32,-0.75,0.32,1.03
11776.89,-6.17,-7.20,-5.74,-6.77,6.00,5.44,2.38,-0.17,0.26,1.03
11894.66,-5.29,-6.32,-5.75,-6.78,6.00,5.50,2.46,0.71,0.25,1.03
12013.60,-4.28,-5.31,-5.72,-6.75,6.00,5.56,2.54,1.72,0.28,1.03
12133.74,-3.38,-4.41,-5.65,-6.69,6.00,5.61,2.63,2.62,0.35,1.03
12255.08,-2.81,-3.84,-5.57,-6.60,6.00,5.67,2.72,3.19,0.43,1.03
12377.63,-2.57,-3.60,-5.70,-6.73,6.00,5.72,2.83,3.43,0.30,1.03
12501.41,-2.96,-3.99,-5.84,-6.87,6.00,5.77,2.94,3.04,0.16,1.03
12626.42,-3.74,-4.77,-5.97,-7.00,6.00,5.82,3.06,2.26,0.03,1.03
12752.68,-4.83,-5.86,-6.10,-7.14,6.00,5.86,3.19,1.17,-0.10,1.03
12880.21,-6.21,-7.24,-6.24,-7.27,6.00,5.91,3.33,-0.21,-0.24,1.03
13009.01,-7.69,-8.72,-6.37,-7.40,6.00,5.95,3.49,-1.69,-0.37,1.03
13139.10,-9.00,-10.03,-6.50,-7.53,6.00,5.99,3.65,-3.00,-0.50,1.03
13270.49,-9.95,-10.98,-6.63,-7.66,6.00,6.03,3.84,-3.95,-0.63,1.03
13403.20,-10.62,-11.65,-6.75,-7.79,6.00,6.07,4.03,-4.62,-0.75,1.03
13537.23,-10.78,-11.81,-6.88,-7.91,6.00,6.11,4.24,-4.78,-0.88,1.03
13672.60,-10.66,-11.69,-7.00,-8.04,6.00,6.14,4.47,-4.66,-1.00,1.03
13809.33,-10.34,-11.37,-7.13,-8.16,6.00,6.18,4.72,-4.34,-1.13,1.03
13947.42,-9.87,-10.90,-7.25,-8.28,6.00,6.21,5.00,-3.87,-1.25,1.03
14086.90,-9.42,-10.45,-7.37,-8.40,6.00,6.24,5.29,-3.42,-1.37,1.03
14227.77,-9.04,-10.07,-7.48,-8.52,6.00,6.27,5.61,-3.04,-1.48,1.03
14370.04,-9.03,-10.06,-7.60,-8.63,6.00,6.30,5.95,-3.03,-1.60,1.03
14513.74,-9.42,-10.45,-7.72,-8.75,6.00,6.32,6.32,-3.42,-1.72,1.03
14658.88,-9.94,-10.97,-7.83,-8.86,6.00,6.35,6.71,-3.94,-1.83,1.03
14805.47,-10.50,-11.53,-7.95,-8.98,6.00,6.37,7.13,-4.50,-1.95,1.03
14953.52,-10.97,-12.00,-8.06,-9.09,6.00,6.39,7.57,-4.97,-2.06,1.03
15103.06,-10.82,-11.85,-8.17,-9.20,6.00,6.41,8.02,-4.82,-2.17,1.03
15254.09,-10.13,-11.16,-8.28,-9.32,6.00,6.43,8.48,-4.13,-2.28,1.03
15406.63,-9.11,-10.14,-8.39,-9.43,6.00,6.45,8.92,-3.11,-2.39,1.03
15560.70,-7.65,-8.68,-8.50,-9.54,6.00,6.46,9.31,-1.65,-2.50,1.03
15716.30,-6.03,-7.06,-8.61,-9.64,6.00,6.47,9.63,-0.03,-2.61,1.03
15873.47,-4.47,-5.50,-8.72,-9.75,6.00,6.48,9.83,1.53,-2.72,1.03
16032.20,-3.03,-4.06,-8.83,-9.86,6.00,6.49,9.88,2.97,-2.83,1.03
16192.52,-1.95,-2.98,-8.93,-9.97,6.00,6.50,9.75,4.05,-2.93,1.03
16354.45,-1.29,-2.32,-9.04,-10.07,6.00,6.50,9.45,4.71,-3.04,1.03
16517.99,-1.17,-2.20,-9.14,-10.18,6.00,6.50,9.01,4.83,-3.14,1.03
16683.17,-1.67,-2.70,-9.25,-10.28,6.00,6.50,8.46,4.33,-3.25,1.03
16850.01,-2.51,-3.54,-9.35,-10.38,6.00,6.49,7.84,3.49,-3.35,1.03
17018.51,-3.66,-4.69,-9.45,-10.49,6.00,6.48,7.18,2.34,-3.45,1.03
17188.69,-5.06,-6.09,-9.55,-10.59,6.00,6.47,6.53,0.94,-3.55,1.03
17360.58,-6.44,-7.47,-9.65,-10.69,6.00,6.45,5.89,-0.44,-3.65,1.03
17534.18,-7.60,-8.63,-9.75,-10.78,6.00,6.42,5.28,-1.60,-3.75,1.03
17709.53,-8.46,-9.49,-9.85,-10.88,6.00,6.40,4.71,-2.46,-3.85,1.03
17886.62,-8.67,-9.70,-9.95,-10.98,6.00,6.36,4.17,-2.67,-3.95,1.03
18065.49,-8.59,-9.62,-10.04,-11.07,6.00,6.31,3.68,-2.59,-4.04,1.03
18246.14,-8.36,-9.39,-10.14,-11.17,6.00,6.26,3.23,-2.36,-4.14,1.03
18428.60,-8.21,-9.24,-10.23,-11.26,6.00,6.20,2.82,-2.21,-4.23,1.03
18612.89,-8.22,-9.25,-10.32,-11.36,6.00,6.13,2.45,-2.22,-4.32,1.03
18799.02,-8.93,-9.96,-10.42,-11.45,6.00,6.04,2.12,-2.93,-4.42,1.03
18987.01,-10.39,-11.42,-10.51,-11.54,6.00,5.93,1.82,-4.39,-4.51,1.03
19176.88,-12.62,-13.65,-10.60,-11.63,6.00,5.81,1.55,-6.62,-4.60,1.03
19368.65,-15.56,-16.59,-10.68,-11.72,6.00,5.66,1.30,-9.56,-4.68,1.03
19562.33,-18.53,-19.56,-10.77,-11.80,6.00,5.49,1.09,-12.53,-4.77,1.03
19757.96,-21.40,-22.43,-10.86,-11.89,6.00,5.28,0.90,-15.40,-4.86,1.03
19955.54,-23.97,-25.00,-10.94,-11.98,6.00,5.03,0.73,-17.97,-4.94,1.03
