frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
4485.98,10.20,2.01,10.07,2.01,-2.01,-1.95,-0.27,8.19,8.05,8.20
4530.84,10.54,2.04,10.08,1.83,-1.83,-1.85,-0.26,8.72,8.25,8.50
4576.15,10.77,1.96,10.08,1.66,-1.66,-1.72,-0.25,9.12,8.43,8.82
4621.91,10.65,1.72,10.06,1.49,-1.49,-1.55,-0.23,9.16,8.57,8.94
4668.13,10.34,1.34,9.98,1.32,-1.32,-1.37,-0.21,9.03,8.67,9.00
4714.81,9.94,0.95,9.86,1.13,-1.13,-1.18,-0.20,8.81,8.73,9.00
4761.96,9.55,0.65,9.68,0.92,-0.92,-0.98,-0.18,8.63,8.75,8.91
4809.58,9.22,0.46,9.45,0.73,-0.73,-0.77,-0.16,8.49,8.72,8.76
4857.67,8.99,0.47,9.16,0.54,-0.54,-0.56,-0.14,8.45,8.62,8.53
4906.25,8.75,0.49,8.81,0.29,-0.29,-0.35,-0.12,8.46,8.51,8.26
4955.31,8.39,0.28,8.40,0.02,-0.02,-0.14,-0.10,8.37,8.38,8.11
5004.87,7.91,-0.06,7.96,-0.27,0.27,0.08,-0.08,8.18,8.22,7.98
5054.91,7.32,-0.55,7.48,-0.57,0.57,0.31,-0.06,7.89,8.05,7.87
5105.46,6.79,-0.99,6.99,-0.86,0.86,0.55,-0.04,7.65,7.85,7.78
5156.52,6.40,-1.29,6.48,-1.14,1.14,0.80,-0.01,7.55,7.62,7.70
5208.08,6.05,-1.48,5.94,-1.43,1.43,1.08,0.01,7.49,7.37,7.53
5260.16,5.70,-1.64,5.35,-1.76,1.76,1.38,0.03,7.47,7.11,7.35
5312.77,5.12,-1.63,4.70,-2.13,2.13,1.71,0.05,7.25,6.83,6.76
5365.89,4.40,-2.37,4.02,-2.51,2.51,2.06,0.08,6.91,6.53,6.77
5419.55,3.56,-3.22,3.32,-2.88,2.88,2.45,0.10,6.45,6.20,6.79
5473.75,2.84,-3.19,2.63,-3.23,3.23,2.85,0.12,6.08,5.87,6.03
5528.49,2.07,-3.50,1.99,-3.54,3.54,3.25,0.15,5.62,5.53,5.57
5583.77,1.35,-3.74,1.41,-3.81,3.81,3.64,0.17,5.16,5.21,5.10
5639.61,0.72,-3.94,0.88,-4.03,4.03,3.96,0.19,4.75,4.91,4.66
5696.00,0.00,-4.25,0.43,-4.20,4.20,4.18,0.22,4.20,4.63,4.25
5752.96,-0.57,-4.65,0.05,-4.32,4.32,4.27,0.24,3.76,4.38,4.09
5810.49,-0.98,-4.88,-0.22,-4.38,4.38,4.20,0.27,3.41,4.16,3.90
5868.60,-1.07,-4.76,-0.38,-4.36,4.36,4.00,0.29,3.30,3.98,3.69
5927.28,-0.85,-4.44,-0.43,-4.26,4.26,3.70,0.32,3.42,3.84,3.60
5986.56,-0.60,-4.20,-0.38,-4.07,4.07,3.34,0.34,3.48,3.69,3.60
6046.42,-0.29,-4.12,-0.26,-3.85,3.85,2.96,0.37,3.57,3.59,3.84
6106.89,0.04,-3.71,-0.07,-3.62,3.62,2.59,0.40,3.67,3.55,3.76
6167.96,0.35,-3.33,0.16,-3.33,3.33,2.24,0.42,3.69,3.50,3.68
6229.64,0.66,-2.91,0.44,-3.00,3.00,1.93,0.45,3.67,3.45,3.58
6291.93,0.98,-2.48,0.75,-2.62,2.62,1.65,0.48,3.60,3.37,3.46
6354.85,1.26,-2.09,1.08,-2.21,2.21,1.40,0.51,3.47,3.29,3.35
6418.40,1.52,-1.69,1.38,-1.81,1.81,1.19,0.53,3.33,3.19,3.22
6482.58,1.65,-1.42,1.64,-1.44,1.44,1.00,0.56,3.10,3.08,3.07
6547.41,1.76,-1.14,1.86,-1.11,1.11,0.84,0.59,2.88,2.97,2.90
6612.88,1.85,-0.92,2.03,-0.81,0.81,0.70,0.62,2.67,2.84,2.78
6679.01,2.09,-0.55,2.18,-0.53,0.53,0.58,0.65,2.63,2.71,2.64
6745.80,2.33,-0.17,2.31,-0.26,0.26,0.48,0.67,2.60,2.57,2.51
6813.26,2.58,0.29,2.42,-0.03,0.03,0.38,0.70,2.62,2.45,2.30
6881.39,2.79,0.70,2.52,0.18,-0.18,0.31,0.73,2.62,2.34,2.09
6950.21,2.87,0.88,2.59,0.36,-0.36,0.24,0.76,2.52,2.24,2.00
7019.71,2.81,0.68,2.65,0.52,-0.52,0.18,0.79,2.30,2.14,2.14
7089.91,2.78,0.74,2.69,0.65,-0.65,0.13,0.81,2.14,2.05,2.04
7160.81,2.79,0.87,2.71,0.74,-0.74,0.09,0.84,2.05,1.96,1.93
7232.41,2.90,1.08,2.71,0.82,-0.82,0.05,0.86,2.08,1.89,1.82
7304.74,2.98,1.24,2.68,0.87,-0.87,0.02,0.88,2.12,1.81,1.74
7377.79,3.07,1.40,2.63,0.89,-0.89,-0.00,0.91,2.19,1.74,1.68
7451.56,3.13,1.51,2.55,0.88,-0.88,-0.02,0.93,2.25,1.67,1.62
7526.08,3.06,1.48,2.45,0.85,-0.85,-0.04,0.94,2.21,1.59,1.58
7601.34,2.96,1.41,2.33,0.81,-0.81,-0.05,0.96,2.15,1.52,1.56
7677.35,2.85,1.33,2.20,0.77,-0.77,-0.06,0.97,2.08,1.43,1.52
7754.13,2.72,1.26,2.07,0.74,-0.74,-0.06,0.98,1.99,1.34,1.47
7831.67,2.62,1.19,1.94,0.71,-0.71,-0.06,0.99,1.91,1.23,1.44
7909.98,2.54,1.16,1.81,0.68,-0.68,-0.06,1.00,1.87,1.13,1.38
7989.08,2.48,1.17,1.68,0.64,-0.64,-0.05,1.00,1.84,1.04,1.32
8068.98,2.41,1.13,1.54,0.60,-0.60,-0.04,1.00,1.81,0.94,1.29
8149.67,2.25,1.06,1.39,0.55,-0.55,-0.03,1.00,1.71,0.84,1.19
8231.16,2.06,0.94,1.22,0.47,-0.47,-0.01,0.99,1.59,0.74,1.13
8313.47,1.82,0.74,1.03,0.37,-0.37,0.01,0.98,1.45,0.65,1.08
8396.61,1.64,0.63,0.82,0.25,-0.25,0.03,0.97,1.39,0.57,1.01
8480.57,1.43,0.47,0.60,0.11,-0.11,0.06,0.95,1.32,0.49,0.97
8565.38,1.24,0.29,0.38,-0.04,0.04,0.09,0.94,1.29,0.42,0.95
8651.03,0.90,-0.02,0.14,-0.21,0.21,0.12,0.92,1.12,0.36,0.92
8737.54,0.37,-0.56,-0.10,-0.39,0.39,0.16,0.89,0.76,0.29,0.94
8824.92,-0.33,-1.28,-0.35,-0.57,0.57,0.21,0.87,0.25,0.23,0.95
8913.17,-1.20,-2.17,-0.59,-0.75,0.75,0.25,0.85,-0.45,0.16,0.98
9002.30,-2.05,-3.02,-0.81,-0.90,0.90,0.30,0.82,-1.15,0.09,0.98
9092.32,-2.79,-3.78,-1.01,-1.01,1.01,0.36,0.79,-1.78,0.00,0.99
9183.25,-3.38,-4.33,-1.19,-1.09,1.09,0.42,0.76,-2.29,-0.10,0.96
9275.08,-3.83,-4.73,-1.35,-1.13,1.13,0.48,0.73,-2.69,-0.22,0.90
9367.83,-4.33,-5.12,-1.51,-1.15,1.15,0.55,0.70,-3.17,-0.36,0.79
9461.51,-4.78,-5.38,-1.66,-1.15,1.15,0.62,0.67,-3.62,-0.51,0.61
9556.12,-5.27,-5.61,-1.81,-1.13,1.13,0.70,0.64,-4.13,-0.67,0.34
9651.68,-5.63,-5.61,-1.95,-1.10,1.10,0.77,0.61,-4.53,-0.85,-0.02
9748.20,-5.68,-5.24,-2.09,-1.05,1.05,0.85,0.58,-4.62,-1.03,-0.43
9845.68,-5.51,-4.52,-2.23,-1.02,1.02,0.93,0.55,-4.49,-1.21,-0.99
9944.14,-5.29,-3.61,-2.38,-0.99,0.99,1.01,0.52,-4.30,-1.39,-1.68
10043.58,-4.95,-2.55,-2.55,-0.98,0.98,1.08,0.49,-3.96,-1.57,-2.39
10144.02,-4.44,-1.33,-2.72,-0.99,0.99,1.15,0.46,-3.44,-1.73,-3.11
10245.46,-3.72,0.11,-2.90,-1.01,1.01,1.21,0.43,-2.70,-1.88,-3.82
10347.91,-2.83,1.74,-3.08,-1.05,1.05,1.27,0.40,-1.78,-2.03,-4.56
10451.39,-1.90,3.41,-3.25,-1.09,1.09,1.31,0.37,-0.81,-2.17,-5.31
10555.91,-1.12,4.68,-3.42,-1.13,1.13,1.33,0.34,0.01,-2.30,-5.79
10661.46,-0.54,5.69,-3.58,-1.16,1.16,1.35,0.31,0.62,-2.42,-6.23
10768.08,-0.56,6.00,-3.73,-1.18,1.18,1.34,0.29,0.63,-2.55,-6.56
10875.76,-1.19,5.55,-3.87,-1.20,1.20,1.32,0.26,0.01,-2.67,-6.73
10984.52,-2.02,4.86,-4.01,-1.20,1.20,1.28,0.23,-0.82,-2.81,-6.88
11094.36,-3.03,3.62,-4.15,-1.19,1.19,1.22,0.21,-1.83,-2.95,-6.65
11205.31,-4.17,2.08,-4.28,-1.18,1.18,1.15,0.18,-2.99,-3.11,-6.24
11317.36,-5.12,0.75,-4.42,-1.14,1.14,1.07,0.16,-3.97,-3.28,-5.87
11430.53,-5.84,-0.57,-4.55,-1.09,1.09,0.97,0.13,-4.74,-3.46,-5.26
11544.84,-6.35,-1.72,-4.68,-1.03,1.03,0.87,0.11,-5.31,-3.65,-4.62
11660.29,-5.94,-1.95,-4.79,-0.94,0.94,0.76,0.08,-5.00,-3.85,-3.99
11776.89,-5.03,-1.70,-4.87,-0.81,0.81,0.65,0.06,-4.22,-4.06,-3.32
11894.66,-3.82,-1.04,-4.91,-0.63,0.63,0.54,0.03,-3.19,-4.28,-2.77
12013.60,-2.41,-0.26,-4.92,-0.41,0.41,0.43,0.01,-2.00,-4.52,-2.15
12133.74,-1.16,0.52,-4.91,-0.14,0.14,0.32,-0.02,-1.01,-4.77,-1.67
12255.08,-0.24,1.02,-4.88,0.14,-0.14,0.22,-0.04,-0.38,-5.02,-1.26
12377.63,0.31,1.19,-4.99,0.17,-0.17,0.12,-0.07,0.15,-5.16,-0.88
12501.41,0.12,0.89,-5.10,0.19,-0.19,0.02,-0.10,-0.07,-5.29,-0.76
12626.42,-0.49,0.25,-5.21,0.21,-0.21,-0.07,-0.12,-0.70,-5.43,-0.74
12752.68,-1.54,-0.62,-5.32,0.24,-0.24,-0.15,-0.15,-1.77,-5.56,-0.92
12880.21,-2.99,-1.66,-5.43,0.26,-0.26,-0.23,-0.18,-3.25,-5.70,-1.32
13009.01,-4.64,-2.86,-5.54,0.29,-0.29,-0.31,-0.21,-4.92,-5.83,-1.78
13139.10,-6.29,-3.86,-5.65,0.31,-0.31,-0.38,-0.24,-6.60,-5.96,-2.42
13270.49,-7.59,-4.45,-5.75,0.34,-0.34,-0.44,-0.28,-7.92,-6.09,-3.13
13403.20,-8.70,-4.95,-5.85,0.37,-0.37,-0.50,-0.31,-9.06,-6.22,-3.75
13537.23,-9.26,-4.78,-5.95,0.39,-0.39,-0.56,-0.35,-9.65,-6.34,-4.47
13672.60,-9.53,-4.44,-6.04,0.42,-0.42,-0.61,-0.39,-9.95,-6.47,-5.09
13809.33,-9.62,-3.84,-6.14,0.45,-0.45,-0.66,-0.43,-10.07,-6.59,-5.78
13947.42,-9.43,-2.88,-6.23,0.48,-0.48,-0.71,-0.47,-9.90,-6.71,-6.54
14086.90,-9.23,-2.16,-6.32,0.51,-0.51,-0.75,-0.52,-9.73,-6.83,-7.07
14227.77,-8.99,-1.38,-6.40,0.54,-0.54,-0.79,-0.57,-9.52,-6.94,-7.61
14370.04,-9.04,-0.91,-6.49,0.57,-0.57,-0.83,-0.62,-9.60,-7.06,-8.12
14513.74,-9.53,-0.97,-6.57,0.60,-0.60,-0.86,-0.67,-10.12,-7.17,-8.56
14658.88,-10.08,-1.14,-6.65,0.63,-0.63,-0.89,-0.73,-10.70,-7.28,-8.94
14805.47,-10.69,-1.37,-6.73,0.66,-0.66,-0.92,-0.79,-11.34,-7.39,-9.31
14953.52,-11.16,-1.57,-6.81,0.69,-0.69,-0.95,-0.85,-11.85,-7.50,-9.59
15103.06,-11.08,-1.24,-6.89,0.72,-0.72,-0.97,-0.91,-11.80,-7.61,-9.83
15254.09,-10.33,-0.37,-6.96,0.75,-0.75,-1.00,-0.97,-11.08,-7.71,-9.95
15406.63,-9.30,0.72,-7.03,0.78,-0.78,-1.02,-1.02,-10.08,-7.82,-10.02
15560.70,-7.81,2.33,-7.11,0.81,-0.81,-1.04,-1.07,-8.62,-7.92,-10.13
15716.30,-6.12,4.07,-7.18,0.84,-0.84,-1.06,-1.10,-6.96,-8.02,-10.19
15873.47,-4.52,5.77,-7.25,0.88,-0.88,-1.08,-1.13,-5.39,-8.12,-10.29
16032.20,-3.01,7.44,-7.31,0.91,-0.91,-1.10,-1.14,-3.91,-8.22,-10.44
16192.52,-1.87,8.72,-7.38,0.94,-0.94,-1.11,-1.13,-2.80,-8.32,-10.59
16354.45,-1.15,9.65,-7.45,0.97,-0.97,-1.13,-1.10,-2.11,-8.42,-10.80
16517.99,-0.88,10.17,-7.51,1.00,-1.00,-1.14,-1.06,-1.88,-8.51,-11.04
16683.17,-1.40,9.92,-7.57,1.03,-1.03,-1.15,-1.00,-2.43,-8.61,-11.32
16850.01,-2.19,9.39,-7.63,1.06,-1.06,-1.17,-0.93,-3.25,-8.70,-11.57
17018.51,-3.34,8.49,-7.69,1.10,-1.10,-1.18,-0.85,-4.43,-8.79,-11.82
17188.69,-4.75,7.28,-7.75,1.13,-1.13,-1.19,-0.77,-5.87,-8.88,-12.03
17360.58,-6.14,5.92,-7.81,1.16,-1.16,-1.20,-0.69,-7.30,-8.97,-12.05
17534.18,-7.26,4.71,-7.86,1.19,-1.19,-1.21,-0.61,-8.45,-9.06,-11.96
17709.53,-8.05,3.68,-7.91,1.23,-1.23,-1.22,-0.54,-9.27,-9.14,-11.73
17886.62,-8.19,3.15,-7.97,1.26,-1.26,-1.22,-0.47,-9.45,-9.23,-11.33
18065.49,-7.71,3.13,-8.02,1.30,-1.30,-1.23,-0.41,-9.00,-9.31,-10.84
18246.14,-7.13,3.19,-8.06,1.33,-1.33,-1.24,-0.35,-8.45,-9.39,-10.32
18428.60,-6.51,3.24,-8.11,1.36,-1.36,-1.24,-0.30,-7.87,-9.47,-9.74
18612.89,-6.03,3.04,-8.16,1.40,-1.40,-1.25,-0.26,-7.42,-9.55,-9.07
18799.02,-6.14,2.40,-8.20,1.43,-1.43,-1.25,-0.22,-7.57,-9.63,-8.54
18987.01,-7.04,0.98,-8.24,1.47,-1.47,-1.26,-0.19,-8.50,-9.71,-8.01
19176.88,-8.56,-1.14,-8.28,1.50,-1.50,-1.26,-0.16,-10.06,-9.79,-7.42
19368.65,-10.88,-4.25,-8.32,1.54,-1.54,-1.26,-0.13,-12.42,-9.86,-6.62
19562.33,-13.13,-7.46,-8.36,1.58,-1.58,-1.26,-0.11,-14.70,-9.93,-5.66
19757.96,-15.18,-10.56,-8.39,1.61,-1.61,-1.26,-0.09,-16.79,-10.00,-4.62
19955.54,-16.85,-13.23,-8.43,1.65,-1.65,-1.26,-0.07,-18.49,-10.08,-3.61
