frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
4485.98,10.20,2.01,10.23,2.02,-1.98,-1.47,-0.51,8.23,8.25,8.20
4530.84,10.54,2.04,10.55,2.02,-1.83,-1.46,-0.48,8.71,8.72,8.50
4576.15,10.77,1.96,10.70,1.93,-1.67,-1.44,-0.46,9.10,9.02,8.82
4621.91,10.65,1.72,10.63,1.69,-1.51,-1.40,-0.43,9.15,9.12,8.94
4668.13,10.34,1.34,10.36,1.34,-1.33,-1.34,-0.40,9.01,9.02,9.00
4714.81,9.94,0.95,9.96,0.96,-1.13,-1.27,-0.37,8.81,8.82,9.00
4761.96,9.55,0.65,9.58,0.67,-0.92,-1.18,-0.34,8.64,8.66,8.91
4809.58,9.22,0.46,9.26,0.52,-0.70,-1.06,-0.31,8.53,8.56,8.76
4857.67,8.99,0.47,9.00,0.48,-0.49,-0.92,-0.28,8.51,8.51,8.53
4906.25,8.75,0.49,8.73,0.43,-0.29,-0.75,-0.25,8.46,8.44,8.26
4955.31,8.39,0.28,8.37,0.26,-0.11,-0.55,-0.21,8.29,8.26,8.11
5004.87,7.91,-0.06,7.88,-0.09,0.07,-0.33,-0.18,7.99,7.95,7.98
5054.91,7.32,-0.55,7.35,-0.53,0.26,-0.08,-0.14,7.59,7.61,7.87
5105.46,6.79,-0.99,6.84,-0.95,0.49,0.20,-0.11,7.28,7.33,7.78
5156.52,6.40,-1.29,6.43,-1.29,0.74,0.52,-0.07,7.15,7.17,7.70
5208.08,6.05,-1.48,6.06,-1.43,1.01,0.86,-0.04,7.07,7.08,7.53
5260.16,5.70,-1.64,5.65,-1.56,1.29,1.22,-0.00,6.99,6.94,7.35
5312.77,5.12,-1.63,5.09,-1.93,1.55,1.60,0.04,6.68,6.64,6.76
5365.89,4.40,-2.37,4.40,-2.39,1.81,1.99,0.07,6.22,6.21,6.77
5419.55,3.56,-3.22,3.62,-2.88,2.07,2.38,0.11,5.63,5.69,6.79
5473.75,2.84,-3.19,2.83,-3.32,2.34,2.75,0.15,5.19,5.17,6.03
5528.49,2.07,-3.50,2.09,-3.53,2.64,3.08,0.19,4.71,4.73,5.57
5583.77,1.35,-3.74,1.38,-3.68,2.93,3.34,0.22,4.29,4.31,5.10
5639.61,0.72,-3.94,0.68,-3.98,3.20,3.53,0.26,3.92,3.88,4.66
5696.00,0.00,-4.25,0.03,-4.30,3.42,3.62,0.30,3.42,3.44,4.25
5752.96,-0.57,-4.65,-0.53,-4.60,3.57,3.62,0.34,3.01,3.04,4.09
5810.49,-0.98,-4.88,-0.88,-4.75,3.66,3.53,0.38,2.68,2.78,3.90
5868.60,-1.07,-4.76,-0.96,-4.68,3.67,3.36,0.42,2.60,2.71,3.69
5927.28,-0.85,-4.44,-0.82,-4.48,3.60,3.15,0.46,2.76,2.78,3.60
5986.56,-0.60,-4.20,-0.53,-4.22,3.46,2.90,0.50,2.86,2.93,3.60
6046.42,-0.29,-4.12,-0.19,-3.94,3.25,2.65,0.55,2.97,3.06,3.84
6106.89,0.04,-3.71,0.14,-3.64,3.00,2.39,0.59,3.04,3.13,3.76
6167.96,0.35,-3.33,0.47,-3.25,2.71,2.14,0.63,3.06,3.18,3.68
6229.64,0.66,-2.91,0.80,-2.81,2.41,1.91,0.67,3.07,3.21,3.58
6291.93,0.98,-2.48,1.12,-2.38,2.13,1.69,0.72,3.11,3.25,3.46
6354.85,1.26,-2.09,1.40,-1.98,1.87,1.50,0.76,3.14,3.28,3.35
6418.40,1.52,-1.69,1.62,-1.63,1.61,1.32,0.81,3.13,3.23,3.22
6482.58,1.65,-1.42,1.77,-1.35,1.33,1.17,0.85,2.99,3.10,3.07
6547.41,1.76,-1.14,1.88,-1.11,1.06,1.04,0.90,2.82,2.94,2.90
6612.88,1.85,-0.92,1.98,-0.88,0.80,0.92,0.94,2.65,2.78,2.78
6679.01,2.09,-0.55,2.12,-0.62,0.57,0.82,0.99,2.67,2.69,2.64
6745.80,2.33,-0.17,2.26,-0.35,0.38,0.73,1.03,2.72,2.64,2.51
6813.26,2.58,0.29,2.36,-0.10,0.24,0.66,1.08,2.83,2.60,2.30
6881.39,2.79,0.70,2.37,0.00,0.15,0.59,1.12,2.94,2.52,2.09
6950.21,2.87,0.88,2.29,-0.02,0.11,0.54,1.17,2.98,2.40,2.00
7019.71,2.81,0.68,2.15,-0.12,0.11,0.50,1.21,2.92,2.26,2.14
7089.91,2.78,0.74,2.00,-0.22,0.15,0.47,1.25,2.94,2.15,2.04
7160.81,2.79,0.87,1.85,-0.31,0.23,0.45,1.29,3.03,2.08,1.93
7232.41,2.90,1.08,1.70,-0.37,0.33,0.44,1.33,3.24,2.03,1.82
7304.74,2.98,1.24,1.55,-0.45,0.44,0.43,1.37,3.43,2.00,1.74
7377.79,3.07,1.40,1.40,-0.53,0.54,0.44,1.40,3.61,1.94,1.68
7451.56,3.13,1.51,1.25,-0.62,0.62,0.45,1.43,3.76,1.87,1.62
7526.08,3.06,1.48,1.10,-0.70,0.70,0.47,1.46,3.76,1.79,1.58
7601.34,2.96,1.41,0.94,-0.78,0.77,0.50,1.49,3.74,1.72,1.56
7677.35,2.85,1.33,0.79,-0.85,0.85,0.54,1.51,3.71,1.64,1.52
7754.13,2.72,1.26,0.63,-0.93,0.93,0.58,1.53,3.66,1.56,1.47
7831.67,2.62,1.19,0.46,-1.00,1.01,0.64,1.54,3.64,1.47,1.44
7909.98,2.54,1.16,0.28,-1.08,1.09,0.71,1.55,3.64,1.37,1.38
7989.08,2.48,1.17,0.09,-1.16,1.17,0.79,1.56,3.66,1.26,1.32
8068.98,2.41,1.13,-0.11,-1.24,1.25,0.88,1.56,3.67,1.14,1.29
8149.67,2.25,1.06,-0.31,-1.32,1.33,0.98,1.55,3.58,1.02,1.19
8231.16,2.06,0.94,-0.51,-1.40,1.40,1.08,1.54,3.46,0.89,1.13
8313.47,1.82,0.74,-0.71,-1.47,1.46,1.19,1.53,3.29,0.75,1.08
8396.61,1.64,0.63,-0.89,-1.52,1.51,1.28,1.51,3.16,0.62,1.01
8480.57,1.43,0.47,-1.07,-1.56,1.55,1.36,1.49,2.98,0.48,0.97
8565.38,1.24,0.29,-1.22,-1.57,1.56,1.42,1.47,2.81,0.34,0.95
8651.03,0.90,-0.02,-1.36,-1.58,1.56,1.44,1.44,2.47,0.20,0.92
8737.54,0.37,-0.56,-1.48,-1.56,1.55,1.42,1.40,1.92,0.06,0.94
8824.92,-0.33,-1.28,-1.58,-1.52,1.51,1.36,1.37,1.19,-0.07,0.95
8913.17,-1.20,-2.17,-1.67,-1.47,1.47,1.27,1.33,0.27,-0.20,0.98
9002.30,-2.05,-3.02,-1.75,-1.40,1.41,1.16,1.29,-0.63,-0.34,0.98
9092.32,-2.79,-3.78,-1.82,-1.33,1.35,1.04,1.24,-1.44,-0.47,0.99
9183.25,-3.38,-4.33,-1.90,-1.26,1.28,0.91,1.20,-2.09,-0.62,0.96
9275.08,-3.83,-4.73,-1.98,-1.19,1.21,0.79,1.15,-2.62,-0.77,0.90
9367.83,-4.33,-5.12,-2.06,-1.11,1.13,0.68,1.11,-3.20,-0.93,0.79
9461.51,-4.78,-5.38,-2.14,-1.03,1.02,0.57,1.06,-3.76,-1.12,0.61
9556.12,-5.27,-5.61,-2.21,-0.94,0.89,0.47,1.01,-4.38,-1.32,0.34
9651.68,-5.63,-5.61,-2.26,-0.82,0.75,0.39,0.97,-4.87,-1.51,-0.02
9748.20,-5.68,-5.24,-2.29,-0.67,0.61,0.31,0.92,-5.07,-1.68,-0.43
9845.68,-5.51,-4.52,-2.30,-0.49,0.47,0.24,0.87,-5.04,-1.83,-0.99
9944.14,-5.29,-3.61,-2.28,-0.29,0.33,0.18,0.83,-4.95,-1.95,-1.68
10043.58,-4.95,-2.55,-2.26,-0.07,0.21,0.13,0.78,-4.73,-2.05,-2.39
10144.02,-4.44,-1.33,-2.36,-0.04,0.11,0.08,0.74,-4.33,-2.25,-3.11
10245.46,-3.72,0.11,-2.46,-0.01,0.02,0.04,0.69,-3.69,-2.44,-3.82
10347.91,-2.83,1.74,-2.56,0.02,-0.04,-0.00,0.65,-2.86,-2.60,-4.56
10451.39,-1.90,3.41,-2.66,0.04,-0.08,-0.04,0.60,-1.97,-2.74,-5.31
10555.91,-1.12,4.68,-2.76,0.07,-0.10,-0.07,0.56,-1.21,-2.86,-5.79
10661.46,-0.54,5.69,-2.86,0.10,-0.11,-0.10,0.52,-0.65,-2.97,-6.23
10768.08,-0.56,6.00,-2.96,0.13,-0.13,-0.12,0.48,-0.68,-3.09,-6.56
10875.76,-1.19,5.55,-3.06,0.15,-0.15,-0.15,0.44,-1.34,-3.21,-6.73
10984.52,-2.02,4.86,-3.16,0.18,-0.18,-0.17,0.40,-2.19,-3.34,-6.88
11094.36,-3.03,3.62,-3.26,0.21,-0.21,-0.19,0.36,-3.23,-3.47,-6.65
11205.31,-4.17,2.08,-3.36,0.23,-0.23,-0.21,0.32,-4.40,-3.59,-6.24
11317.36,-5.12,0.75,-3.46,0.26,-0.26,-0.23,0.29,-5.37,-3.72,-5.87
11430.53,-5.84,-0.57,-3.56,0.28,-0.28,-0.25,0.25,-6.12,-3.85,-5.26
11544.84,-6.35,-1.72,-3.66,0.31,-0.31,-0.27,0.21,-6.65,-3.97,-4.62
11660.29,-5.94,-1.95,-3.77,0.33,-0.33,-0.28,0.18,-6.27,-4.10,-3.99
11776.89,-5.03,-1.70,-3.87,0.36,-0.36,-0.30,0.14,-5.38,-4.22,-3.32
11894.66,-3.82,-1.04,-3.97,0.38,-0.38,-0.32,0.10,-4.20,-4.35,-2.77
12013.60,-2.41,-0.26,-4.07,0.40,-0.40,-0.33,0.07,-2.81,-4.47,-2.15
12133.74,-1.16,0.52,-4.17,0.43,-0.43,-0.35,0.03,-1.58,-4.60,-1.67
12255.08,-0.24,1.02,-4.28,0.45,-0.45,-0.37,-0.00,-0.69,-4.73,-1.26
12377.63,0.31,1.19,-4.38,0.47,-0.47,-0.38,-0.04,-0.16,-4.85,-0.88
12501.41,0.12,0.89,-4.48,0.50,-0.50,-0.40,-0.08,-0.37,-4.98,-0.76
12626.42,-0.49,0.25,-4.58,0.52,-0.52,-0.41,-0.12,-1.00,-5.10,-0.74
12752.68,-1.54,-0.62,-4.69,0.54,-0.54,-0.43,-0.16,-2.07,-5.22,-0.92
12880.21,-2.99,-1.66,-4.79,0.56,-0.56,-0.45,-0.20,-3.55,-5.35,-1.32
13009.01,-4.64,-2.86,-4.89,0.58,-0.58,-0.46,-0.24,-5.22,-5.47,-1.78
13139.10,-6.29,-3.86,-4.99,0.60,-0.60,-0.48,-0.28,-6.89,-5.60,-2.42
13270.49,-7.59,-4.45,-5.10,0.62,-0.62,-0.50,-0.33,-8.21,-5.72,-3.13
13403.20,-8.70,-4.95,-5.20,0.64,-0.64,-0.51,-0.38,-9.34,-5.85,-3.75
13537.23,-9.26,-4.78,-5.30,0.66,-0.66,-0.53,-0.43,-9.92,-5.97,-4.47
13672.60,-9.53,-4.44,-5.41,0.68,-0.68,-0.55,-0.48,-10.21,-6.09,-5.09
13809.33,-9.62,-3.84,-5.51,0.70,-0.70,-0.57,-0.54,-10.32,-6.22,-5.78
13947.42,-9.43,-2.88,-5.62,0.72,-0.72,-0.59,-0.60,-10.15,-6.34,-6.54
14086.90,-9.23,-2.16,-5.72,0.74,-0.74,-0.61,-0.66,-9.97,-6.46,-7.07
14227.77,-8.99,-1.38,-5.83,0.76,-0.76,-0.63,-0.73,-9.75,-6.59,-7.61
14370.04,-9.04,-0.91,-5.93,0.78,-0.78,-0.65,-0.80,-9.81,-6.71,-8.12
14513.74,-9.53,-0.97,-6.04,0.80,-0.80,-0.67,-0.87,-10.32,-6.83,-8.56
14658.88,-10.08,-1.14,-6.14,0.81,-0.81,-0.69,-0.94,-10.89,-6.95,-8.94
14805.47,-10.69,-1.37,-6.25,0.83,-0.83,-0.71,-1.02,-11.52,-7.08,-9.31
14953.52,-11.16,-1.57,-6.35,0.85,-0.85,-0.74,-1.10,-12.00,-7.20,-9.59
15103.06,-11.08,-1.24,-6.46,0.86,-0.86,-0.76,-1.18,-11.94,-7.32,-9.83
15254.09,-10.33,-0.37,-6.56,0.88,-0.88,-0.79,-1.26,-11.21,-7.44,-9.95
15406.63,-9.30,0.72,-6.67,0.90,-0.90,-0.81,-1.33,-10.19,-7.56,-10.02
15560.70,-7.81,2.33,-6.77,0.91,-0.91,-0.84,-1.40,-8.72,-7.69,-10.13
15716.30,-6.12,4.07,-6.88,0.93,-0.93,-0.86,-1.45,-7.04,-7.81,-10.19
15873.47,-4.52,5.77,-6.99,0.94,-0.94,-0.89,-1.48,-5.46,-7.93,-10.29
16032.20,-3.01,7.44,-7.09,0.96,-0.96,-0.92,-1.49,-3.96,-8.05,-10.44
16192.52,-1.87,8.72,-7.20,0.97,-0.97,-0.94,-1.48,-2.84,-8.17,-10.59
16354.45,-1.15,9.65,-7.31,0.99,-0.99,-0.97,-1.45,-2.13,-8.29,-10.80
16517.99,-0.88,10.17,-7.41,1.00,-1.00,-1.00,-1.39,-1.88,-8.41,-11.04
16683.17,-1.40,9.92,-7.52,1.01,-1.01,-1.03,-1.31,-2.41,-8.53,-11.32
16850.01,-2.19,9.39,-7.63,1.03,-1.03,-1.06,-1.22,-3.21,-8.65,-11.57
17018.51,-3.34,8.49,-7.73,1.04,-1.04,-1.08,-1.12,-4.38,-8.77,-11.82
17188.69,-4.75,7.28,-7.84,1.05,-1.05,-1.11,-1.01,-5.80,-8.90,-12.03
17360.58,-6.14,5.92,-7.95,1.07,-1.07,-1.14,-0.91,-7.20,-9.02,-12.05
17534.18,-7.26,4.71,-8.06,1.08,-1.08,-1.16,-0.81,-8.33,-9.13,-11.96
17709.53,-8.05,3.68,-8.16,1.09,-1.09,-1.18,-0.71,-9.14,-9.25,-11.73
17886.62,-8.19,3.15,-8.27,1.10,-1.10,-1.20,-0.62,-9.29,-9.37,-11.33
18065.49,-7.71,3.13,-8.38,1.11,-1.11,-1.22,-0.54,-8.82,-9.49,-10.84
18246.14,-7.13,3.19,-8.49,1.12,-1.12,-1.23,-0.46,-8.25,-9.61,-10.32
18428.60,-6.51,3.24,-8.60,1.13,-1.13,-1.24,-0.40,-7.64,-9.73,-9.74
18612.89,-6.03,3.04,-8.71,1.14,-1.14,-1.25,-0.34,-7.17,-9.85,-9.07
18799.02,-6.14,2.40,-8.82,1.15,-1.15,-1.24,-0.29,-7.29,-9.97,-8.54
18987.01,-7.04,0.98,-8.92,1.16,-1.16,-1.23,-0.24,-8.20,-10.09,-8.01
19176.88,-8.56,-1.14,-9.03,1.17,-1.17,-1.21,-0.20,-9.73,-10.21,-7.42
19368.65,-10.88,-4.25,-9.14,1.18,-1.18,-1.17,-0.17,-12.06,-10.33,-6.62
19562.33,-13.13,-7.46,-9.25,1.19,-1.19,-1.13,-0.14,-14.32,-10.44,-5.66
19757.96,-15.18,-10.56,-9.36,1.20,-1.20,-1.07,-0.11,-16.37,-10.56,-4.62
19955.54,-16.85,-13.23,-9.47,1.21,-1.21,-0.99,-0.09,-18.05,-10.68,-3.61
